# Feature1 Sys. Name	Feature1 Std. Name	Feature2 Sys. Name	Feature2 Std. Name	PE Score	Conf. Score	Direct Score	Indirect Score
YCL037C	SRO9	YKL014C	URB1	1.135255	0.078408	-0.929412	0.28292
YHR203C	RPS4B	YPR169W	YPR169W	1.135302	0.078417	0.178655	2.091949
YBL004W	UTP20	YOL127W	RPL25	1.135335	0.078423	0	0.468366
YHR158C	KEL1	YML085C	TUB1	1.135347	0.078425	-0.309804	0.759277
YKL182W	FAS1	YPR074C	TKL1	1.135405	0.078436	1.377228	0.893583
YDR382W	RPP2B	YER165W	PAB1	1.135413	0.078437	-0.929412	1.279015
YLL008W	DRS1	YPL220W	RPL1A	1.135422	0.078439	-0.309804	0
YBL084C	CDC27	YOR242C	SSP2	1.135473	0.078448	2.270946	0
YBL088C	TEL1	YGL019W	CKB1	1.135508	0.078454	0	0.850374
YDL085W	NDE2	YNL014W	HEF3	1.135527	0.078458	0	2.271055
YEL054C	RPL12A	YOR198C	BFR1	1.135539	0.07846	-0.619608	0
YLR340W	RPP0	YLR429W	CRN1	1.13561	0.078473	-1.239216	2.289657
YIL095W	PRK1	YMR072W	ABF2	1.135616	0.078474	-0.619608	3.731273
YDR188W	CCT6	YGR218W	CRM1	1.135715	0.078493	-0.309804	0
YDR167W	TAF10	YKR041W	YKR041W	1.135743	0.078498	2.271485	0
YER177W	BMH1	YMR175W	SIP18	1.135743	0.078498	2.271485	0
YER177W	BMH1	YOR220W	YOR220W	1.135743	0.078498	2.271485	0
YGR168C	YGR168C	YOR191W	RIS1	1.135743	0.078498	2.271485	0
YNL178W	RPS3	YOR188W	MSB1	1.135749	0.078499	-0.619608	1.559737
YEL071W	DLD3	YKL182W	FAS1	1.135768	0.078502	-0.309804	1.065853
YGR090W	UTP22	YNL075W	IMP4	1.135824	0.078513	-4.027451	0.765279
YGR132C	PHB1	YJR121W	ATP2	1.135884	0.078524	-0.309804	1.288046
YDR324C	UTP4	YJL190C	RPS22A	1.135939	0.078534	-1.858824	1.416179
YFR031C-A	RPL2A	YMR269W	YMR269W	1.135949	0.078536	0	2.271899
YFR031C-A	RPL2A	YOR193W	PEX27	1.135949	0.078536	0	2.271899
YLR175W	CBF5	YPL043W	NOP4	1.136182	0.078579	-1.858824	0
YBL089W	AVT5	YKL022C	CDC16	1.13619	0.07858	2.27238	0
YBR186W	PCH2	YGL014W	PUF4	1.13619	0.07858	2.27238	0
YBR248C	HIS7	YDR014W	RAD61	1.13619	0.07858	2.27238	0
YDL185W	TFP1	YOR125C	CAT5	1.13619	0.07858	2.27238	0
YEL039C	CYC7	YPL146C	NOP53	1.13619	0.07858	2.27238	0
YEL054C	RPL12A	YOR293W	RPS10A	1.13619	0.07858	2.27238	0
YGL014W	PUF4	YJR025C	BNA1	1.13619	0.07858	2.27238	0
YGL014W	PUF4	YJR141W	YJR141W	1.13619	0.07858	2.27238	0
YGR229C	SMI1	YKL047W	YKL047W	1.13619	0.07858	2.27238	0
YGR261C	APL6	YOR343C	YOR343C	1.13619	0.07858	2.27238	0
YCL009C	ILV6	YDR341C	YDR341C	1.136262	0.078593	-0.929412	1.328034
YDR188W	CCT6	YLR249W	YEF3	1.136303	0.078601	-0.619608	0
YNL048W	ALG11	YPL131W	RPL5	1.136308	0.078602	0	1.314525
YER036C	ARB1	YLR441C	RPS1A	1.136322	0.078604	-0.309804	0
YDR064W	RPS13	YLR259C	HSP60	1.136495	0.078636	-0.309804	2.582794
YIL018W	RPL2B	YJL034W	KAR2	1.136542	0.078645	0	1.783001
YGL173C	KEM1	YJR123W	RPS5	1.136555	0.078647	-1.54902	1.447333
YNL059C	ARP5	YPR080W	TEF1	1.136585	0.078653	0.604826	0
YDR507C	GIN4	YNL096C	RPS7B	1.136606	0.078656	-0.309804	2.583015
YJL130C	URA2	YMR246W	FAA4	1.136609	0.078657	0	0.85167
YDL191W	RPL35A	YDR418W	RPL12B	1.136625	0.07866	0	0
YDL191W	RPL35A	YGL031C	RPL24A	1.136625	0.07866	0	0
YDR418W	RPL12B	YPR036W	VMA13	1.136625	0.07866	0	0
YER074W	RPS24A	YKL143W	LTV1	1.136625	0.07866	0	0
YER074W	RPS24A	YMR143W	RPS16A	1.136625	0.07866	0	0
YGL031C	RPL24A	YJL066C	MPM1	1.136625	0.07866	0	0
YJR002W	MPP10	YKL143W	LTV1	1.136625	0.07866	0	0
YJR002W	MPP10	YMR143W	RPS16A	1.136625	0.07866	0	0
YJR002W	MPP10	YNL096C	RPS7B	1.136625	0.07866	0	0
YPL042C	SSN3	YPL143W	RPL33A	1.136625	0.07866	0	0
YJR123W	RPS5	YLR044C	PDC1	1.136722	0.078667	-0.929412	0.858462
YNL106C	INP52	YOR096W	RPS7A	1.136728	0.078668	-0.619608	2.893064
YDR062W	LCB2	YLR342W	FKS1	1.136739	0.078669	0	0
YDL040C	NAT1	YPL037C	EGD1	1.136794	0.078673	0.436262	1.837326
YBR048W	RPS11B	YPL126W	NAN1	1.136918	0.078682	-0.309804	0.657882
YBR191W	RPL21A	YOR204W	DED1	1.136925	0.078682	0	2.273849
YMR116C	ASC1	YNL004W	HRB1	1.136995	0.078688	-0.619608	0
YLR340W	RPP0	YPL127C	HHO1	1.137033	0.07869	-0.309804	2.583871
YDR064W	RPS13	YJL136C	RPS21B	1.137048	0.078692	0	0.491257
YJL130C	URA2	YNL009W	IDP3	1.137056	0.078693	0	2.274113
YDR188W	CCT6	YPL131W	RPL5	1.137111	0.078701	0	1.314525
YDL095W	PMT1	YDL143W	CCT4	1.137132	0.078704	1.095662	1.178603
YAR073W	IMD1	YNL248C	RPA49	1.137183	0.078712	-0.929412	4.04421
YGL078C	DBP3	YHR089C	GAR1	1.137226	0.078719	-0.303631	2.578083
YAL038W	CDC19	YNL137C	NAM9	1.137238	0.078721	-0.929412	0.632503
YLR439W	MRPL4	YOR204W	DED1	1.137246	0.078722	-0.309804	0.277449
YER053C	PIC2	YGR271W	SLH1	1.137272	0.078726	0	2.274544
YGL055W	OLE1	YOR111W	YOR111W	1.137272	0.078726	0	2.274544
YGL082W	YGL082W	YIL105C	SLM1	1.137272	0.078726	0	2.274544
YGL095C	VPS45	YGR271W	SLH1	1.137272	0.078726	0	2.274544
YNL042W	BOP3	YOR111W	YOR111W	1.137272	0.078726	0	2.274544
YOR111W	YOR111W	YPR145W	ASN1	1.137272	0.078726	0	2.274544
YLR310C	CDC25	YMR116C	ASC1	1.137273	0.078726	-0.309804	1.178603
YLR278C	YLR278C	YPR152C	YPR152C	1.137283	0.078728	2.274567	0
YDR502C	SAM2	YLR396C	VPS33	1.13751	0.078763	-0.309804	1.027307
YDL143W	CCT4	YJL014W	CCT3	1.137517	0.078764	-0.309804	0
YDL160C	DHH1	YGL156W	AMS1	1.137517	0.078764	-0.309804	0
YDR115W	YDR115W	YNL005C	MRP7	1.137517	0.078764	-0.309804	0
YER127W	LCP5	YHR148W	IMP3	1.137517	0.078764	-0.309804	0
YER127W	LCP5	YLR186W	EMG1	1.137517	0.078764	-0.309804	0
YGL064C	MRH4	YNL005C	MRP7	1.137517	0.078764	-0.309804	0
YMR207C	HFA1	YPL231W	FAS2	1.137517	0.078764	-0.309804	0
YMR286W	MRPL33	YNL005C	MRP7	1.137517	0.078764	-0.309804	0
YNL010W	YNL010W	YPL231W	FAS2	1.137517	0.078764	-0.309804	0
YNL048W	ALG11	YPL231W	FAS2	1.137517	0.078764	-0.309804	0
YOR227W	YOR227W	YPL143W	RPL33A	1.137517	0.078764	-0.309804	0
YDL111C	RRP42	YML064C	TEM1	1.137538	0.078759	2.275075	0
YDL117W	CYK3	YKR009C	FOX2	1.137538	0.078759	2.275075	0
YDR255C	RMD5	YGR003W	CUL3	1.137538	0.078759	2.275075	0
YDR419W	RAD30	YGL115W	SNF4	1.137538	0.078759	2.275075	0
YDR530C	APA2	YMR154C	RIM13	1.137538	0.078759	2.275075	0
YGL161C	YIP5	YHR039C-A	VMA10	1.137538	0.078759	2.275075	0
YGL212W	VAM7	YGR138C	TPO2	1.137538	0.078759	2.275075	0
YGR113W	DAM1	YGR193C	PDX1	1.137538	0.078759	2.275075	0
YGR155W	CYS4	YML076C	WAR1	1.137538	0.078759	2.275075	0
YGR156W	PTI1	YLR358C	YLR358C	1.137538	0.078759	2.275075	0
YJR154W	YJR154W	YMR291W	YMR291W	1.137538	0.078759	2.275075	0
YDL167C	NRP1	YPR080W	TEF1	1.137548	0.078757	0	0
YJL099W	CHS6	YPR080W	TEF1	1.137548	0.078757	0	0
YBL002W	HTB2	YOR304W	ISW2	1.137563	0.078754	-2.168627	1.460901
YDL083C	RPS16B	YKR046C	PET10	1.137564	0.078754	-0.309804	2.584933
YLR003C	YLR003C	YML063W	RPS1B	1.137635	0.07874	0	0.83518
YBR171W	SEC66	YDR093W	DNF2	1.137672	0.078732	0	2.275345
YDL154W	MSH5	YNL012W	SPO1	1.137672	0.078732	0	2.275345
YDL154W	MSH5	YPL072W	UBP16	1.137672	0.078732	0	2.275345
YER125W	RSP5	YNL329C	PEX6	1.137672	0.078732	0	2.275345
YER125W	RSP5	YPR165W	RHO1	1.137672	0.078732	0	2.275345
YGL004C	RPN14	YMR191W	SPG5	1.137672	0.078732	0	2.275345
YGR157W	CHO2	YMR191W	SPG5	1.137672	0.078732	0	2.275345
YGR276C	RNH70	YJL129C	TRK1	1.137672	0.078732	0	2.275345
YIL173W	VTH1	YPL159C	PET20	1.137672	0.078732	0	2.275345
YJL207C	YJL207C	YKL171W	YKL171W	1.137672	0.078732	0	2.275345
YJL207C	YJL207C	YNL077W	APJ1	1.137672	0.078732	0	2.275345
YJL207C	YJL207C	YNR021W	YNR021W	1.137672	0.078732	0	2.275345
YJL207C	YJL207C	YPL158C	YPL158C	1.137672	0.078732	0	2.275345
YGR159C	NSR1	YHR089C	GAR1	1.137708	0.078725	0.230676	2.04474
YEL026W	SNU13	YFR031C-A	RPL2A	1.137741	0.07873	0	1.063344
YGL076C	RPL7A	YNL106C	INP52	1.137749	0.078731	-0.619608	2.895107
YLL034C	RIX7	YPR080W	TEF1	1.137749	0.078731	0.740789	0
YML109W	ZDS2	YOR204W	DED1	1.137761	0.078733	-0.309804	0.633658
YML103C	NUP188	YOR145C	PNO1	1.137781	0.078736	3.115994	0
YJR123W	RPS5	YMR080C	NAM7	1.137879	0.078752	-1.239216	0.771244
YDR235W	PRP42	YLL036C	PRP19	1.137996	0.07877	-0.929412	3.016279
YDL075W	RPL31A	YIL105C	SLM1	1.138022	0.078775	0	2.276045
YDL075W	RPL31A	YOR153W	PDR5	1.138022	0.078775	0	2.276045
YBR181C	RPS6B	YJL130C	URA2	1.138042	0.078778	0	1.588408
YJR066W	TOR1	YMR085W	YMR085W	1.138066	0.078781	0	2.276132
YBL063W	KIP1	YLR247C	YLR247C	1.138073	0.078783	0	2.276146
YBL087C	RPL23A	YDR255C	RMD5	1.138073	0.078783	0	2.276146
YBR258C	SHG1	YLL023C	YLL023C	1.138073	0.078783	0	2.276146
YDR464W	SPP41	YNL087W	TCB2	1.138073	0.078783	0	2.276146
YKL046C	DCW1	YLR264W	RPS28B	1.138073	0.078783	0	2.276146
YKR031C	SPO14	YLR419W	YLR419W	1.138073	0.078783	0	2.276146
YLL023C	YLL023C	YLR264W	RPS28B	1.138073	0.078783	0	2.276146
YDL031W	DBP10	YDR382W	RPP2B	1.13816	0.078796	-0.619608	0.967282
YAR073W	IMD1	YEL026W	SNU13	1.138194	0.078802	-0.309804	2.586193
YBL037W	APL3	YOR162C	YRR1	1.138208	0.078804	2.276415	0
YBR268W	MRPL37	YML025C	YML6	1.138208	0.078804	2.276415	0
YCR065W	HCM1	YOL016C	CMK2	1.138208	0.078804	2.276415	0
YDR283C	GCN2	YOR009W	TIR4	1.138208	0.078804	2.276415	0
YDR174W	HMO1	YOR198C	BFR1	1.138279	0.078818	-0.619608	3.736598
YBR021W	FUR4	YDL014W	NOP1	1.138322	0.078826	-0.309804	0
YDR177W	UBC1	YMR308C	PSE1	1.138336	0.078829	-0.619608	2.89628
YCL037C	SRO9	YKR006C	MRPL13	1.138348	0.078832	-0.309804	0.37911
YDR534C	FIT1	YLR398C	SKI2	1.138373	0.078836	-1.239216	3.515961
YEL014C	YEL014C	YFR030W	MET10	1.13845	0.078852	-0.309804	2.586704
YGL038C	OCH1	YOL115W	PAP2	1.13845	0.078852	-0.309804	2.586704
YBR039W	ATP3	YDL173W	YDL173W	1.138474	0.078857	0	2.276949
YBR114W	RAD16	YDL173W	YDL173W	1.138474	0.078857	0	2.276949
YDL223C	HBT1	YHL023C	RMD11	1.138474	0.078857	0	2.276949
YFL004W	VTC2	YLR425W	TUS1	1.138474	0.078857	0	2.276949
YHR155W	YSP1	YLR397C	AFG2	1.138474	0.078857	0	2.276949
YJL089W	SIP4	YPR181C	SEC23	1.138474	0.078857	0	2.276949
YJL209W	CBP1	YLR441C	RPS1A	1.13849	0.07886	0	2.276981
YDL014W	NOP1	YNL106C	INP52	1.138493	0.07886	-0.619608	2.896594
YGL173C	KEM1	YML063W	RPS1B	1.138633	0.078888	-1.54902	2.843602
YLR129W	DIP2	YML024W	RPS17A	1.138736	0.078908	0	0
YHR064C	SSZ1	YLR075W	RPL10	1.138743	0.07891	-0.619608	0
YER030W	YER030W	YOR136W	IDH2	1.138784	0.078917	1.424969	0.852599
YER155C	BEM2	YGR054W	YGR054W	1.138785	0.078918	-1.239216	0
YDR447C	RPS17B	YML056C	IMD4	1.138842	0.078929	-1.239216	3.179817
YDL014W	NOP1	YGR102C	YGR102C	1.138877	0.078936	-0.309804	0.493284
YLR150W	STM1	YNL005C	MRP7	1.138912	0.078943	-0.309804	0.364286
YBL030C	PET9	YDL136W	RPL35B	1.138915	0.078943	0	2.27783
YDL136W	RPL35B	YDR252W	BTT1	1.138915	0.078943	0	2.27783
YML073C	RPL6A	YPR163C	TIF3	1.138936	0.078947	-0.309804	2.587676
YBR017C	KAP104	YER102W	RPS8B	1.13894	0.078948	-0.309804	0.836244
YKL182W	FAS1	YKR052C	MRS4	1.139002	0.07896	0	0
YCL031C	RRP7	YFR032C-A	RPL29	1.139015	0.078963	1.502501	0.775529
YER129W	SAK1	YLL004W	ORC3	1.139021	0.078964	1.109768	1.168274
YFL039C	ACT1	YHR121W	LSM12	1.139046	0.078969	1.189928	1.928597
YDR272W	GLO2	YFR053C	HXK1	1.1391	0.07898	-0.619608	2.897808
YFR032C-A	RPL29	YKL113C	RAD27	1.1391	0.07898	-0.619608	2.897808
YLR180W	SAM1	YOR133W	EFT1	1.13912	0.078984	-0.929412	0
YGL106W	MLC1	YPL146C	NOP53	1.139248	0.079009	-0.929412	3.207907
YOR080W	DIA2	YPL235W	RVB2	1.139262	0.079012	-0.309804	2.588328
YJL130C	URA2	YLR399C	BDF1	1.139314	0.079022	-0.619608	2.898237
YBL038W	MRPL16	YNL140C	YNL140C	1.139348	0.079029	2.278695	0
YIL074C	SER33	YJL131C	YJL131C	1.139348	0.079029	2.278695	0
YIL097W	FYV10	YKL011C	CCE1	1.139348	0.079029	2.278695	0
YIR004W	DJP1	YJL131C	YJL131C	1.139348	0.079029	2.278695	0
YOR078W	BUD21	YPL168W	YPL168W	1.139348	0.079029	2.278695	0
YHR099W	TRA1	YMR242C	RPL20A	1.139355	0.07903	-0.309804	0.594417
YBR181C	RPS6B	YHR072W-A	NOP10	1.139401	0.079039	0	2.278802
YDL150W	RPC53	YPL254W	HFI1	1.139457	0.07905	-0.619608	0
YHR058C	MED6	YHR203C	RPS4B	1.139508	0.07906	-0.309804	0.576071
YGL122C	NAB2	YOR234C	RPL33B	1.139546	0.079068	1.012151	1.266941
YBL099W	ATP1	YPR119W	CLB2	1.139639	0.079086	-0.309804	2.589081
YBR019C	GAL10	YPR119W	CLB2	1.139639	0.079086	-0.309804	2.589081
YDL103C	QRI1	YNR056C	BIO5	1.139639	0.079086	-0.309804	2.589081
YDR051C	YDR051C	YJR040W	GEF1	1.139639	0.079086	-0.309804	2.589081
YDR395W	SXM1	YOL164W	BDS1	1.139639	0.079086	-0.309804	2.589081
YDR470C	UGO1	YGR170W	PSD2	1.139639	0.079086	-0.309804	2.589081
YFL022C	FRS2	YPL105C	YPL105C	1.139639	0.079086	-0.309804	2.589081
YFL052W	YFL052W	YNL315C	ATP11	1.139639	0.079086	-0.309804	2.589081
YGR255C	COQ6	YLR382C	NAM2	1.139639	0.079086	-0.309804	2.589081
YGR271C-A	YGR271C-A	YPL005W	AEP3	1.139639	0.079086	-0.309804	2.589081
YIL146C	ECM37	YLL001W	DNM1	1.139639	0.079086	-0.309804	2.589081
YJL055W	YJL055W	YML081W	YML081W	1.139639	0.079086	-0.309804	2.589081
YJL187C	SWE1	YPL105C	YPL105C	1.139639	0.079086	-0.309804	2.589081
YJR094W-A	RPL43B	YMR255W	GFD1	1.139639	0.079086	-0.309804	2.589081
YKR015C	YKR015C	YNL315C	ATP11	1.139639	0.079086	-0.309804	2.589081
YLL019C	KNS1	YOL061W	PRS5	1.139639	0.079086	-0.309804	2.589081
YLR293C	GSP1	YOR098C	NUP1	1.139639	0.079086	-0.309804	2.589081
YML032C	RAD52	YPL005W	AEP3	1.139639	0.079086	-0.309804	2.589081
YMR152W	YIM1	YNL239W	LAP3	1.139639	0.079086	-0.309804	2.589081
YNL037C	IDH1	YNL042W	BOP3	1.139639	0.079086	-0.309804	2.589081
YBR274W	CHK1	YPL045W	VPS16	1.139681	0.079094	0	2.279361
YMR198W	CIK1	YNL257C	SIP3	1.139681	0.079094	0	2.279361
YMR198W	CIK1	YPL191C	YPL191C	1.139681	0.079094	0	2.279361
YKL180W	RPL17A	YLL008W	DRS1	1.139703	0.079099	0	0
YBL092W	RPL32	YJR125C	ENT3	1.139766	0.079111	0	2.279531
YJR125C	ENT3	YMR194W	RPL36A	1.139766	0.079111	0	2.279531
YFL037W	TUB2	YPL061W	ALD6	1.139773	0.079112	-0.619608	1.253286
YAL017W	PSK1	YDR176W	NGG1	1.139778	0.079113	-1.239216	0.965936
YGL116W	CDC20	YKL142W	MRP8	1.139786	0.079115	1.276687	1.002884
YDL035C	GPR1	YLL045C	RPL8B	1.139802	0.079118	2.279605	0
YMR047C	NUP116	YOR046C	DBP5	1.139802	0.079118	2.279605	0
YIL147C	SLN1	YML085C	TUB1	1.139815	0.079121	0	0.988527
YDR447C	RPS17B	YGR252W	GCN5	1.140042	0.079165	-0.619608	1.85979
YBL002W	HTB2	YMR284W	YKU70	1.140058	0.079169	-2.478431	5.598981
YCL061C	MRC1	YJR092W	BUD4	1.140068	0.07917	2.280136	0
YDR170C	SEC7	YNL089C	YNL089C	1.140068	0.07917	2.280136	0
YDR177W	UBC1	YHR039C-A	VMA10	1.140068	0.07917	2.280136	0
YER088C	DOT6	YNL091W	NST1	1.140068	0.07917	2.280136	0
YKR078W	YKR078W	YMR019W	STB4	1.140068	0.07917	2.280136	0
YMR213W	CEF1	YOL088C	MPD2	1.140068	0.07917	2.280136	0
YKL028W	TFA1	YOL127W	RPL25	1.140229	0.079202	1.721672	0.558787
YGL078C	DBP3	YPL237W	SUI3	1.140314	0.079219	-0.189976	2.470604
YBL032W	HEK2	YCR031C	RPS14A	1.140331	0.079222	-0.309804	0
YJL034W	KAR2	YPL032C	SVL3	1.140331	0.079222	-0.309804	0
YBR079C	RPG1	YOR061W	CKA2	1.140341	0.079224	-0.038993	0.779868
YHR020W	YHR020W	YKL145W	RPT1	1.140393	0.079234	0	0
YJR122W	CAF17	YLR048W	RPS0B	1.140413	0.079238	-0.619608	0
YDR507C	GIN4	YFR031C-A	RPL2A	1.140425	0.079241	-0.309804	3.431087
YHR203C	RPS4B	YNL067W	RPL9B	1.140477	0.079251	0.720027	1.560928
YIL078W	THS1	YJL020C	BBC1	1.140491	0.079254	3.121416	0
YJL130C	URA2	YLR150W	STM1	1.140576	0.07927	0	1.314343
YBR205W	KTR3	YLR342W	FKS1	1.14059	0.079273	0	0
YBR205W	KTR3	YLR441C	RPS1A	1.14059	0.079273	0	0
YJR075W	HOC1	YLR342W	FKS1	1.14059	0.079273	0	0
YBL024W	NCL1	YPL249C-A	RPL36B	1.140605	0.079276	-0.929412	0
YGL157W	YGL157W	YOR133W	EFT1	1.140605	0.079276	-0.929412	0
YGR240C	PFK1	YNL027W	CRZ1	1.140605	0.079276	-0.929412	0
YLR249W	YEF3	YPR114W	YPR114W	1.140605	0.079276	-0.929412	0
YHR203C	RPS4B	YPL126W	NAN1	1.140627	0.079281	-0.619608	1.194875
YKL095W	YJU2	YML056C	IMD4	1.140682	0.079291	-1.239216	0.894419
YKR081C	RPF2	YLR340W	RPP0	1.14069	0.079293	-0.929412	3.914319
YDL160C	DHH1	YNL248C	RPA49	1.140736	0.079302	-0.929412	1.539267
YDR235W	PRP42	YPL213W	LEA1	1.140828	0.07932	-0.929412	1.151952
YBR150C	TBS1	YJL045W	YJL045W	1.140831	0.079321	-0.309804	2.591465
YBR194W	YBR194W	YPL121C	MEI5	1.140831	0.079321	-0.309804	2.591465
YBR260C	RGD1	YLR271W	YLR271W	1.140831	0.079321	-0.309804	2.591465
YER066W	YER066W	YLR337C	VRP1	1.140831	0.079321	-0.309804	2.591465
YFL033C	RIM15	YPL032C	SVL3	1.140831	0.079321	-0.309804	2.591465
YIR022W	SEC11	YML055W	SPC2	1.140831	0.079321	-0.309804	2.591465
YIR023W	DAL81	YKL212W	SAC1	1.140831	0.079321	-0.309804	2.591465
YJR064W	CCT5	YKL124W	SSH4	1.140831	0.079321	-0.309804	2.591465
YJR125C	ENT3	YPR075C	OPY2	1.140831	0.079321	-0.309804	2.591465
YKL098W	YKL098W	YNL238W	KEX2	1.140831	0.079321	-0.309804	2.591465
YKL140W	TGL1	YNR060W	FRE4	1.140831	0.079321	-0.309804	2.591465
YKL140W	TGL1	YOR216C	RUD3	1.140831	0.079321	-0.309804	2.591465
YMR268C	PRP24	YMR294W	JNM1	1.140831	0.079321	-0.309804	2.591465
YCR093W	CDC39	YLR421C	RPN13	1.140838	0.079317	-0.619608	4.582149
YDL075W	RPL31A	YFL034C-A	RPL22B	1.140858	0.079307	0	2.281716
YBR238C	YBR238C	YHR058C	MED6	1.140926	0.079319	0	3.122284
YCR036W	RBK1	YGR163W	GTR2	1.141004	0.079333	2.282008	0
YDR359C	VID21	YPR031W	NTO1	1.141011	0.079335	-0.309804	2.591827
YER081W	SER3	YFL034C-A	RPL22B	1.141024	0.079337	1.649732	0.632315
YDR012W	RPL4B	YJL099W	CHS6	1.14105	0.079342	0	0
YDR012W	RPL4B	YML055W	SPC2	1.14105	0.079342	0	0
YDR155C	CPR1	YLR061W	RPL22A	1.141076	0.079346	1.287686	0.994466
YDR234W	LYS4	YKR059W	TIF1	1.14109	0.079349	1.195485	1.086694
YBR002C	RER2	YNL209W	SSB2	1.141188	0.079367	-0.929412	0.507617
YML085C	TUB1	YPL090C	RPS6A	1.141247	0.079378	1.521196	0
YDL198C	GGC1	YOR312C	RPL20B	1.141278	0.079383	0	0
YDL081C	RPP1A	YGL014W	PUF4	1.141334	0.079394	-0.309804	2.592472
YGR234W	YHB1	YKL182W	FAS1	1.141376	0.079401	-0.309804	1.134083
YFL034C-A	RPL22B	YFL039C	ACT1	1.141474	0.079419	1.412106	0.870842
YIL018W	RPL2B	YOL077C	BRX1	1.141645	0.07945	-0.309804	0.786715
YCR008W	SAT4	YNL301C	RPL18B	1.141684	0.079457	1.366269	0.917099
YEL061C	CIN8	YJR066W	TOR1	1.141684	0.079457	0	2.283369
YGR091W	PRP31	YMR116C	ASC1	1.141689	0.079458	-0.929412	0
YAL013W	DEP1	YGR263C	YGR263C	1.141699	0.07946	0	2.283398
YAL023C	PMT2	YLR344W	RPL26A	1.141699	0.07946	0	2.283398
YCR014C	POL4	YGL178W	MPT5	1.141699	0.07946	0	2.283398
YER054C	GIP2	YGL205W	POX1	1.141699	0.07946	0	2.283398
YLR185W	RPL37A	YLR344W	RPL26A	1.141699	0.07946	0	2.283398
YLR342W	FKS1	YLR344W	RPL26A	1.141699	0.07946	0	2.283398
YLR344W	RPL26A	YLR406C	RPL31B	1.141699	0.07946	0	2.283398
YDR348C	YDR348C	YJL034W	KAR2	1.141793	0.079464	-0.309804	1.068187
YDL182W	LYS20	YJR123W	RPS5	1.141826	0.079466	2.283651	0
YDR156W	RPA14	YGR186W	TFG1	1.141877	0.079468	-0.309804	2.593557
YDL082W	RPL13A	YIL105C	SLM1	1.141903	0.079469	0	2.283806
YDL043C	PRP11	YML073C	RPL6A	1.141934	0.07947	0.603715	0
YDL110C	YDL110C	YML110C	COQ5	1.141945	0.079471	2.283889	0
YHR062C	RPP1	YJL078C	PRY3	1.141945	0.079471	2.283889	0
YKL006W	RPL14A	YPL131W	RPL5	1.141981	0.079472	0	0
YDL215C	GDH2	YGL056C	SDS23	1.141985	0.079473	-0.619608	2.903577
YCR042C	TAF2	YKL179C	COY1	1.142104	0.079491	0	2.284208
YCR042C	TAF2	YLR219W	MSC3	1.142104	0.079491	0	2.284208
YDL065C	PEX19	YMR230W	RPS10B	1.142104	0.079491	0	2.284208
YDR080W	VPS41	YKL203C	TOR2	1.142104	0.079491	0	2.284208
YJL005W	CYR1	YNR065C	YNR065C	1.142104	0.079491	0	2.284208
YJL055W	YJL055W	YMR230W	RPS10B	1.142104	0.079491	0	2.284208
YJL008C	CCT8	YPL131W	RPL5	1.142153	0.079499	0	1.092977
YGL008C	PMA1	YMR072W	ABF2	1.142166	0.079501	-0.309804	2.594135
YBR048W	RPS11B	YOR260W	GCD1	1.142173	0.079502	-0.309804	1.668239
YIL018W	RPL2B	YML098W	TAF13	1.142351	0.079529	-0.309804	0
YAL059W	ECM1	YCL011C	GBP2	1.142379	0.079534	-0.619608	0
YBL072C	RPS8A	YLR192C	HCR1	1.142425	0.079541	-0.619608	1.8454
YDL003W	MCD1	YIL026C	IRR1	1.142431	0.079542	1.091763	1.1931
YFL037W	TUB2	YGR231C	PHB2	1.142455	0.079545	0	0
YCR052W	RSC6	YMR043W	MCM1	1.14247	0.079547	-1.239216	0
YOR189W	IES4	YPL235W	RVB2	1.142505	0.079551	1.384681	0.900329
YDL085W	NDE2	YHR204W	MNL1	1.142552	0.079557	2.285104	0
YDL085W	NDE2	YLR137W	YLR137W	1.142552	0.079557	2.285104	0
YBR189W	RPS9B	YOR369C	RPS12	1.142754	0.079583	0	2.285508
YGL189C	RPS26A	YOR312C	RPL20B	1.142754	0.079583	0	2.285508
YGL076C	RPL7A	YGR145W	ENP2	1.142762	0.079584	-0.619608	2.033209
YJL008C	CCT8	YLR448W	RPL6B	1.142816	0.079595	0	0.557164
YLR340W	RPP0	YNL023C	FAP1	1.142873	0.079606	-0.619608	0
YDL142C	CRD1	YLR075W	RPL10	1.14288	0.079607	0	0
YLR075W	RPL10	YMR272C	SCS7	1.14288	0.079607	0	0
YDR086C	SSS1	YGL008C	PMA1	1.142915	0.079614	0	2.285831
YDR305C	HNT2	YMR303C	ADH2	1.142915	0.079614	0	2.285831
YER094C	PUP3	YGL096W	TOS8	1.142915	0.079614	0	2.285831
YLL040C	VPS13	YNL295W	YNL295W	1.142915	0.079614	0	2.285831
YOR093C	YOR093C	YPL256C	CLN2	1.142915	0.079614	0	2.285831
YER025W	GCD11	YOR312C	RPL20B	1.142917	0.079614	-1.54902	1.646013
YDL058W	USO1	YER093C	TSC11	1.142931	0.079617	-0.309804	0.446479
YER078C	YER078C	YGR126W	YGR126W	1.143014	0.079633	2.286028	0
YER104W	RTT105	YOR196C	LIP5	1.143014	0.079633	2.286028	0
YFL002C	SPB4	YJL091C	GWT1	1.143014	0.079633	2.286028	0
YCL014W	BUD3	YLR075W	RPL10	1.143033	0.079636	-0.309804	2.595869
