ORF	GPL51-01 (GSM854) heat shock 05 min	GPL51-02 (GSM855) heat shock 10 min	GPL51-03 (GSM856) heat shock 15 min	GPL51-05 (GSM864) heat shock 20 min repeat	GPL51-06 (GSM865) heat shock 40 min	GPL51-07 (GSM868) heat shock 60 min	GPL51-08 (GSM872) heat shock 80 min
YDR544C	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PAC2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NTF2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TIR1	0	0.0	0.0	0.0	0	0.0	0.0
PRP22	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FAA2	0	0.0	0.0	0	0.0	0.0	0.0
AFG3	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PRS2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AST2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SSA4	5.135	6.316	6.403	4.997	2.674	2	1.683
NUP157	0.0	-1.252	0.0	0.0	0.0	0.0	0.0
GLE2	0.0	0.0	0.0	0.0	0.0	0	0.0
FLO8	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MSH4	0	0.0	0	0.0	0	0	0
SEC4	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BLM10	0.0	-1.453	0.0	0.0	0.0	0.0	0.0
CDC4	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WWM1	0.0	1.065	0.0	0.0	0.0	0.0	0.0
YFL012W	0	0	0.0	0.0	0	0	0
MET10	0.0	0.0	0.0	0	0.0	0.0	0.0
SMC2	0.0	0.0	0	0.0	0	0	0.0
QCR6	0.0	1.505	0.0	1.342	0.0	0.0	0.0
YFR035C	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RSC8	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YFR039C	0.0	0	0.0	0.0	0.0	0.0	0.0
MNP1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPB9	0.0	0.0	-1.009	0.0	-1.143	0.0	0.0
YGL072C	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YGL074C	0.0	0.0	0.0	0.0	0	0.0	0.0
RPL7A	0.0	-1.07	-1.995	-2.09	-1.909	0.0	0.0
DBP3	-1.935	-4.901	-4.33	-3.709	-1.968	0.0	0.0
YRB30	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CUP2	0.0	1.304	0.0	0.0	0	0	0.0
HUR1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SPO74	0.0	0.0	-1.432	-2.347	0	0.0	0.0
NUP49	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BUD13	0.0	0.0	0.0	0.0	0	0.0	0.0
YGL260W	0	0.0	0.0	0.0	0	0	0
YGL262W	0	0	0.0	0.0	0	0	0
AML1	0.0	0.0	0.0	0.0	0.0	0	0.0
CUL3	0.0	-1.042	0.0	0.0	0.0	0.0	0.0
TFG2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MUQ1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DRN1	0.0	0.0	0.0	1.021	0.0	0.0	0.0
RRP46	0.0	0.0	0.0	-1.07	-1.02	0.0	0.0
ASK10	0.0	0.0	0.0	0	0	0	0.0
TEL2	0.0	0.0	0	0.0	0.0	0.0	0.0
PCP1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NOP7	0.0	-2.926	-4.795	-5.229	-3.278	-1.51	-1.114
CRH1	0.0	0.0	0.0	0.0	1.091	1.033	0.0
HIP1	0.0	-1.661	0.0	-1.145	0.0	0.0	0.0
PDX1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SKI6	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SNG1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PMT6	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZUO1	0.0	0.0	-1.059	-1.197	-1.335	0.0	0.0
YGR287C	1.248	1.732	1.931	1.606	0	0.0	0.0
MAL11	2.115	2.134	2.147	1.529	0	0.0	0.0
YGR291C	0	0	0.0	0.0	0	0.0	0.0
YGR293C	0	0	0.0	0.0	0	0.0	0.0
COS6	0.0	0.0	1.269	0.0	0.0	0.0	0.0
YHR035W	0	0.0	0.0	0.0	0	0	0.0
PUT2	0	0	0.0	0.0	0	0	0
YHR039BC	0.0	0.0	0.0	0.0	-1.116	0.0	0.0
BCD1	0.0	-1.739	-1.657	-2.044	-1.249	0.0	0.0
NCP1	0.0	-1.563	-1.096	-1.453	-1.041	0.0	0.0
DOG1	0.0	1.266	1.103	1.084	0.0	0.0	0.0
ARP1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YHR131C	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NSG1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YCK1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ARO9	1.93	4.134	4.919	3.925	1.466	0.0	0.0
SPS100	0	0	1.022	0.0	0	0.0	0.0
EPS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NAS2	0	0	0.0	0	0	0	0
FAA3	0.0	-1.415	0.0	0.0	0.0	0.0	0.0
TIR3	0.0	0.0	0.0	-1.057	0.0	-1.077	-1.234
PDR11	0	0	0.0	0.0	0	0.0	0.0
BAR1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YIL102C	0	0	0.0	0	0	0	0
SHQ1	-1.363	-1.95	-1.418	-1.349	0.0	0.0	0.0
MOB1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YIL108W	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MNI1	0.0	-1.255	-1.075	-1.442	-1.238	0.0	0.0
HOS4	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MRS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DAL81	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MND2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DAL1	0	0	1.306	0	0	1.138	1.272
DAL2	0	0	0.0	0	0	0.0	0.0
DAL7	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SMC3	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NET1	0.0	-1.616	0.0	0.0	0.0	0.0	0.0
PRY3	0.0	0	0.0	0.0	0	0.0	0.0
SCP160	0.0	-1.534	-1.01	-1.132	-1.131	0.0	0.0
IML2	1.964	1.778	2.148	1.767	0.0	0.0	0.0
ALY2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASG7	0	0.0	0.0	0	0.0	0.0	0.0
CPS1	0.0	0.0	0	1.224	1.564	0.0	0.0
KRE9	0.0	0.0	0	0.0	0.0	0.0	0.0
SWI3	0.0	0.0	0	0.0	0.0	0.0	0.0
ATG27	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ATP12	0.0	0.0	0.0	0.0	0.0	0.0	0.0
URB2	-2.136	-3.334	-2.927	-2.104	-1.578	0.0	0.0
POL32	0.0	0.0	0.0	-1.027	-1.029	0.0	0.0
SSC1	1.171	1.335	2.137	1.517	0.0	0.0	0.0
ANB1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UTR1	0.0	0.0	1.151	0.0	0.0	0.0	0.0
OSM1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IML1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HIR3	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YJR142W	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MGM101	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YJR146W	0	0.0	0.0	0	0	0.0	0.0
BAT2	0.0	0.0	1.98	1.894	1.624	1.085	0.0
YKL071W	0.0	-1.144	0.0	0.0	-1.234	0.0	0.0
LHS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKL075C	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKL077W	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SMY1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TEF4	0.0	0.0	0.0	-1.468	-1.93	-1.343	-1.282
TPK3	0	0	0	0	-1	0.0	-1.033
KKQ8	0.0	0.0	0	1.08	0.0	0.0	0.0
MRPL38	0.0	0.0	0	0.0	0.0	0.0	0.0
EBP2	-1.452	-4.013	0	-3.445	-2.112	0.0	0.0
TPO5	0.0	0.0	0	0.0	0.0	0.0	0.0
LST4	0.0	-1.838	-1.151	-1.126	0.0	0.0	0.0
SPC34	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GAP1	0.0	1.015	1.545	1.159	0.0	0.0	0.0
YKR041W	0	0	0	0	0	0	0
YKR043C	0.0	0.0	-1.424	-1.687	-1.43	0.0	0.0
YKR045C	0.0	0.0	0.0	0.0	1.338	0.0	1.798
YKR047W	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ISA1	-1.232	0.0	0.0	0.0	0.0	0.0	0.0
RUP2	1.275	1.316	1.705	1.361	0.0	0.0	0.0
GPI13	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IRC19	0.0	0.0	0	0.0	0.0	0.0	0.0
GRC3	0.0	-2.256	-1.953	-1.77	-1.411	0.0	0.0
YLL037W	0.0	0.0	0.0	0.0	-1.087	0.0	0.0
ERG3	0.0	-1.419	-1.589	-1.883	0.0	0.0	0.0
SHM2	0.0	0.0	0.0	0.0	2.367	1.853	1.404
FRS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YLR062C	0.0	0.0	-2.174	-2.343	-2.188	0.0	0.0
YLR064W	0.0	1.291	1.196	0.0	0.0	0.0	0.0
SPC3	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPS22B	0.0	0.0	0	-1.531	-1.441	0.0	0.0
YLR365W	0	0	0	0	0	0.0	0
NMD4	0.0	0.0	0	0.0	0.0	0.0	0.0
DCR2	0.0	0.0	0	0.0	0.0	0.0	0.0
ADE13	0.0	-1.152	0	0.0	0.0	0.0	0.0
RSC2	0.0	0.0	0	0.0	0.0	0.0	0.0
YLR271W	0.0	1.231	1.168	1.363	0.0	0.0	0.0
YLR269C	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BOP2	0	1.809	2.718	2.109	0	0.0	0
NEJ1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RED1	0.0	0.0	0	0	0	0.0	0
YLR261C	0	0	0	0	0	0	0
CBF5	0.0	-4.217	-4.176	-3.679	-2.134	-1.078	0.0
YLR173W	0.0	0.0	1.017	0.0	0.0	0.0	0.0
YLR171W	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YLR169W	0	0	0	0.0	0	0	0
RPS31	0.0	0.0	-1.492	-1.586	-2.084	0.0	0.0
PUS5	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SIC1	0.0	1.106	1.162	1.074	0.0	0.0	0.0
FMP25	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPL10	0.0	0.0	-1.006	-1.416	-1.799	0.0	0.0
YLR073C	-1.343	-1.268	-1.822	-1.961	-1.541	0.0	0.0
RGR1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MEF1	0.0	0.0	1.016	1.159	0.0	0.0	0.0
YML081W	0.0	-2.147	-1.278	0.0	0.0	0.0	0.0
YML083C	0	0	0	0	0	0	0
AIM33	0	0	0	0	0	0.0	0.0
YML089C	0	0	0	0	0	0	-2.728
RPM2	1.478	2.099	0	1.366	0	0.0	0.0
UTP14	-1.261	-3.602	-4.507	-2.615	-1.452	0.0	0.0
STB2	1.208	1.521	1.551	1.591	0.0	0.0	0.0
BUB2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YMR057C	0	0	0	0	0	0.0	0
SEN15	0.0	0.0	0	0.0	0	0.0	-1.396
RIM9	0	0	0	0	0	0	0
KAR5	0.0	0.0	0.0	0.0	-1.211	0.0	0.0
ATG16	0	0	1.018	0.0	0	0.0	0.0
HLJ1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
INP2	0.0	0.0	0	0.0	0.0	0.0	0.0
PAH1	0	0	0	0	0	0	0
CEP3	0.0	0.0	0.0	0.0	0	0.0	0.0
EAR1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PPA2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TMA23	0.0	-1.432	-2.072	-1.01	-1.397	0	0.0
URA10	0	1.37	1.746	1.485	0	0.0	0.0
RCE1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DSK2	0	1.328	0.0	0.0	0.0	0	0.0
PGM3	0.0	0.0	1.671	1.749	0.0	1.035	1.111
COG6	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YNL043C	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YNL045W	0.0	0.0	2.299	1.79	1.445	0.0	0.0
SLM2	0.0	0.0	0	0.0	0.0	0.0	0.0
SFB2	0.0	-1.147	0.0	0.0	0.0	0.0	0.0
COG5	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NAM9	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RLR1	0.0	-1.869	0.0	0.0	0.0	0.0	0.0
AAH1	-1.729	-3.887	-3.622	-3.468	-2.53	-1.185	-1.154
YNL143C	0.0	0.0	-1.403	0.0	0.0	0.0	0.0
MFA2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LSM7	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BNI4	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YNL235C	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YTP1	0.0	2.047	2.66	1.746	1.153	0.0	0.0
LAP3	0.0	0.0	1.041	0.0	0.0	0.0	0.0
ZWF1	0.0	1.728	2.541	1.983	1.395	0.0	0.0
SLA2	0.0	0.0	1.116	0.0	0.0	0.0	0.0
PEX6	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AAD14	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SNZ2	0	1.065	0.0	0	0	0.0	0.0
DDI3	0	0	0.0	0	0	0.0	0.0
YNL337W	0.0	0.0	0.0	0.0	0.0	0	0.0
YRF1-6	0.0	0.0	0.0	0.0	0.0	0	0.0
MDM12	0.0	0.0	0.0	0.0	0	0.0	0.0
PLB3	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HRD1	0.0	0.0	1.02	0.0	0.0	0.0	0.0
IRC10	0	0	0	0	0	0	0
ESC8	0	0.0	-1.068	0	0	0.0	0
YOL019W	0.0	-1.299	0.0	-1.166	0.0	0.0	0.0
NDJ1	0.0	0.0	0.0	0.0	0.0	1.026	0.0
YOL106W	0.0	0.0	0.0	0.0	0.0	0.0	0.0
INO4	0.0	0.0	0.0	0.0	0	0.0	0.0
SHR5	0	0	0.0	0.0	0	0.0	0.0
MSB4	0.0	0.0	0.0	0.0	0	0.0	0.0
YOL114C	0.0	0.0	0.0	0.0	0	0.0	0.0
AKR2	0	0.0	0.0	0.0	0.0	0.0	0.0
PEP12	0.0	1.095	1.031	0.0	0.0	0.0	0.0
HIR2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLO4	0.0	0.0	1.193	0.0	0.0	0.0	0.0
CUE5	0.0	1.313	1.356	1.438	0.0	0.0	0.0
IRC23	0	0.0	0.0	0.0	0.0	0.0	0.0
ORT1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
VPS17	0.0	0.0	1.132	0.0	0.0	0.0	0.0
BAG7	0	2.535	3.793	3.165	0	0	0
IDH2	1.319	2.323	2.745	2.773	1.879	1.091	0.0
RUP1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SFL1	0.0	-1.181	0.0	0.0	0.0	0.0	0.0
ISU2	0	0.0	0.0	0.0	0.0	0.0	0.0
YOR228C	0.0	1.345	1.372	0	0.0	0.0	0.0
WTM1	0.0	1.506	1.581	1.674	0.0	0.0	0.0
MGE1	0.0	0.0	-1.194	0.0	0.0	0.0	0.0
RPL33B	0.0	-1.433	-1.963	0	-1.558	0.0	0.0
DFR1	0.0	-1.245	-1.116	0	0	0	0
LDB19	0.0	0.0	0.0	0	0	0	0
FRT1	0.0	-1.135	0.0	0	0	0	0
MYO2	0.0	0.0	0.0	0	0	0	0
PDR10	0.0	0.0	0.0	0	0	0	0
MIP1	0.0	0.0	0	0	0	0	0
VMA4	0.0	0.0	0.0	0	0	0	0
RMI1	1.413	1.064	0.0	0	0.0	0	0
SKS1	0	0	0.0	0	0	0	0
ERG10	0.0	0.0	0.0	0	0	0	0
TRM44	0	0	0	0	0	0	0
SVL3	0	0	0	0	0	0	0
YPL034W	0	0.0	0	0.0	0	0	0
VPS30	0	0.0	0.0	2.21	0	0	0.0
TFB2	0.0	0.0	0.0	0.0	0	0.0	0.0
SPC29	0	1.021	0.0	0.0	0	0.0	0
NAN1	0.0	-3.103	-3.932	-1.959	0.0	0.0	0.0
TBF1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SPO19	0	0	0	0.0	0	0.0	0
YPL216W	0	0.0	-1.609	0	0	0	0
SAR1	0.0	0.0	0.0	0.0	0.0	0	0.0
RPL1A	0.0	0.0	-1.847	-2.404	-2.004	-1.035	0.0
FMP40	0	0	0	0	0	0	0
MMT2	0.0	1.069	1.15	1.041	0.0	0.0	0.0
NEW1	-1.023	-3.882	-3.597	-2.884	-1.585	0.0	0
APL4	0.0	0.0	0.0	0.0	0.0	0.0	0
NTO1	-1.153	0.0	-1.546	0	0	0.0	0
HTS1	0.0	-1.271	-1.47	-1.614	-1.036	0.0	0.0
GLN1	0.0	-1.064	0.0	0.0	0.0	0.0	0.0
ERV2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YPR039W	0	0	-1.361	0	0	0	0
YLH47	0.0	0.0	0.0	0.0	-1.358	0.0	0.0
YPR127W	0.0	1.562	1.619	1.54	0	0.0	0.0
SCD6	0.0	0.0	0.0	0.0	-1.04	0.0	0.0
NAT3	0.0	0.0	0.0	0.0	0	0.0	0.0
SPN1	0.0	0.0	0.0	0.0	0	0	0.0
CTF4	0	0	0	0	0	0	0
MHR1	0.0	0.0	0.0	0	0.0	0.0	0
EAF1	0.0	0.0	0.0	0.0	0.0	0.0	0
HKR1	0	0	0	0	0	0	0
SPP41	0	0	0.0	0	0	0	0
YDR509W	0.0	0.0	0.0	0.0	0	0.0	0.0
SPF1	0.0	0.0	0.0	0.0	-1	0.0	0.0
RPS21B	0.0	0.0	-2.205	-1.79	-2.103	0.0	0.0
LAA1	0	0	0	0	0	0	0
MPP10	-1.113	-3.204	-3.65	-2.929	-2.277	0.0	0.0
GRR1	0.0	0.0	0.0	0.0	0	0	0.0
YJR120W	0.0	0.0	0.0	0.0	0	0	0.0
MPH3	0.0	0.0	0.0	0	0	0	0
ASE1	0.0	0.0	0.0	0.0	0	0	0
YOR062C	1.333	1.73	1.152	0	0	0	0
TFC7	0.0	0.0	0.0	0.0	0	0	0
UBP2	0.0	0.0	1.07	0	0	0	0
DCS2	3.232	5.212	5.882	5.539	0	0	0
MGM1	0.0	0.0	0.0	0	0	0	0
YBR286W-150	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YBR286W-250	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YBR286W-350	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YBR286W-450	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YBR286W-550	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YBR286W-650	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ESC1	0	0	0	0	0	0	0
RKR1	0	0	-1.091	0	0	0	0
YKU70	0	0	1.159	0	0	0	0
ASI3	0	0	0.0	0	0	0	0
POL1	0	0	-1.92	0	0	0	0
SIN3	0	0	0	0	0	0	0
YBR286W-1200	0	0	0	0	0	0	0
YBR286W-1300	0	0	0	0	0	0	0
YBR286W-1400	0	0	0	0	0	0	0
YBR286W-1500	0	0	0	0	0	0	0
YBR286W-1600	0	0	0	0	0	0	0
RPA43	-1.482	0.0	-4.515	-3.354	-1.988	0	0.0
YOR342C	-1.682	-2.333	-2.041	-1.909	-1.278	0	-1.021
MEK1	0	0	0.0	0.0	0	0	0
YOR356W	0	0	0	0.0	0	0	0
PDE2	0.0	0.0	0.0	0.0	0.0	0	0.0
PIP2	0.0	0.0	0.0	0.0	0.0	0	0.0
YHR151C	0	0	0	0	0	0	0
DNA2	0	0	0	0	0	0	0
YIL091C	-1.387	-2.266	-2.807	0	0	0	0
YIL100W	0	0	0	0	0	0	0
NOP9	0.0	-3.386	-2.906	0	0	0	0
YJL027C	0	0	0.0	0	0	0	0
CRH1	0.0	0.0	0.0	0.0	0.0	0	0
HIP1	0.0	-1.741	0.0	-1.042	0.0	0	0
PDX1	0.0	0.0	0.0	0.0	0.0	0	0
SKI6	0.0	0.0	0.0	0.0	0.0	0	0
SNG1	0.0	1.013	0.0	0.0	0	0	0
PMT6	0.0	0.0	0.0	0.0	0.0	0	0
ZUO1	0.0	0.0	-1.265	-1.216	-1.417	0	0
YGR287C	1.44	1.596	2.332	1.625	0	0	0
MAL11	2.318	2.697	2.379	0	0	0	0
YGR291C	0	0	0	0	0	0	0
YGR293C	0	0	0	0	0	0	0
COS6	0.0	0.0	1.196	0.0	0.0	0	0
YHR035W	0	0	0	0.0	0	0	0
PUT2	0	0	0	0	0	0	0
YHR039BC	0.0	0.0	0.0	0.0	-1.793	0	0
BCD1	0.0	-1.76	-2.038	-2.211	-1.744	0	0
NCP1	0.0	-1.65	-1.061	-1.573	-1.236	0	0
DOG1	0	1.408	1.315	0.0	0.0	0	0
ARP1	0.0	0.0	0.0	-1	-1.541	0	0
YHR131C	0.0	0.0	0.0	0.0	0.0	0	0
NSG1	0.0	0.0	0.0	-1.152	-1.359	0	0
YCK1	0.0	0.0	0.0	0.0	0.0	0	0
ARO9	2.008	4.077	5.04	3.715	1.159	0	0
SPS100	0	1.077	1.198	0	0	0	0
EPS1	0.0	0.0	0.0	0.0	0.0	0	0
NAS2	0	0	0.0	0	0	0	0
FAA3	0.0	-1.409	0.0	0.0	0.0	0	0
TIR3	0.0	0.0	0.0	0.0	-1.19	0	0
PDR11	0	0	0	0.0	0	0	0
BAR1	0.0	0.0	0.0	0	0.0	0	0
YIL102C	0	0	0.0	0	0	0	0
SHQ1	-1.55	-1.732	-1.373	-1.495	-1.518	0	0
MOB1	0.0	0.0	0.0	0.0	0.0	0	0
YIL108W	0.0	0.0	0.0	0.0	0.0	0	0
MNI1	0.0	0.0	-1.179	-1.491	-1.524	0	0
HOS4	0.0	0.0	0.0	0.0	0.0	0	0
MRS1	0.0	0.0	0.0	0.0	0.0	0	0
DAL81	0.0	0.0	0.0	0.0	0.0	0	0
MND2	0.0	0.0	0.0	0.0	0	0	0
DAL1	0	0	1.591	0	0	0	0
DAL2	0	0	0.0	0	0	0	0
DAL7	0	0.0	0.0	0	0.0	0	0
SMC3	0.0	0.0	0.0	0.0	0.0	0	0
NET1	0.0	-2.368	-1.113	-1.085	0.0	0	0
PRY3	1.29	0.0	0.0	0	0	0	0
SCP160	0.0	-1.872	-1.194	-1.123	-1.081	0	0
IML2	1.767	1.638	0	1.195	0.0	0	0
ALY2	0.0	0.0	0.0	0.0	0.0	0	0
ASG7	0.0	0.0	0.0	0.0	0	0	0
CPS1	0.0	0.0	1.004	1.185	1.234	0	0
KRE9	0.0	0.0	0.0	0.0	0.0	0	0
SWI3	0.0	0.0	0.0	0.0	0.0	0	0
ATG27	0.0	0.0	0.0	0.0	0.0	0	0
ATP12	0.0	0.0	0.0	0.0	0.0	0	0
URB2	-1.58	-2.942	-3.302	-2.626	-1.394	0	0
POL32	0.0	0.0	-1.374	-1.322	-1.425	0	0
SSC1	1.055	1.185	1.822	1.4	0.0	0	0
ANB1	0.0	0.0	0.0	0.0	0.0	0	0
UTR1	0.0	0.0	0.0	0.0	0.0	0	0
OSM1	0.0	0.0	0.0	0.0	0.0	0	0
IML1	0	0.0	0.0	0.0	0	0	0
HIR3	0.0	0.0	0.0	0.0	0	0	0
YJR142W	0.0	0.0	0.0	0.0	0.0	0	0
MGM101	0.0	0.0	0.0	0.0	-1.065	0	0
YJR146W	0	0	0.0	0.0	0	0	0
BAT2	0.0	0.0	1.474	1.925	1.222	0	0
YKL071W	0.0	-1.155	-1.35	0.0	0.0	0	0
LHS1	0.0	0.0	0.0	0.0	0.0	0	0
YKL075C	0.0	0.0	0.0	0.0	0	0	0
YKL077W	0.0	0.0	0.0	0.0	0.0	0	0
SMY1	0.0	0.0	0.0	0.0	0.0	0	0
TEF4	0.0	0.0	0.0	-1.841	-2.231	0	0
ADE1	0.0	0.0	0.0	-1.23	0.0	0.0	0.0
CDC15	0	0.0	0.0	0	0.0	0.0	0.0
YAR023C	0	0.0	0.0	0	0.0	0.0	0.0
YAR028W	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YAR030C	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MST28	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PRX1	2.253	3.38	3.764	3.794	2.215	1.318	1.505
SEF1	0	0	0.0	0	0	0.0	0.0
PRS4	0.0	-2.016	-2.003	-2.071	-1.021	0.0	0.0
YBL070C	0.0	0.0	0.0	-1.203	0	0.0	0.0
RPS8A	0.0	0.0	-1.8	-2.148	-1.686	0.0	0.0
AAR2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
QDR3	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GIP1	0	0.0	0.0	0	0	0.0	0
FMP23	0	0	0.0	0	0	0.0	0
REB1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YBR051W	0	0	0.0	0	0	0.0	0
YBR053C	1.419	2.641	2.944	2.786	2.173	1.478	1.109
YBR137W	0.0	1.746	1.616	1.4	0.0	0.0	0.0
YBR139W	1.331	2.369	2.977	2.63	2.067	0.0	1.36
YBR141C	-1.362	0.0	-1.222	-1.563	0.0	0.0	0.0
SUP45	0.0	-1.434	-1.754	-1.726	-1.218	0.0	0.0
ADH5	0.0	1.374	1.136	0.0	0.0	0.0	0.0
YBR147W	1.061	2.153	2.689	2.151	2.82	0.0	0.0
YBR232C	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ARC40	0.0	0.0	1.182	1.091	0.0	0.0	0.0
ABD1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YBR238C	0.0	-2.688	-2.965	-2.961	-1.547	-1.48	-1.543
THI2	0	0	0.0	0	0	0.0	0.0
YBR242W	0.0	0.0	-1.4	-1.612	0.0	0.0	0.0
FUS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BIK1	0.0	0.0	0.0	0	0	0.0	0.0
RRP7	0.0	0.0	-1.08	0.0	0.0	0.0	0.0
YCL033C	0.0	1.083	0.0	0.0	0.0	0.0	0.0
GRX1	0.0	2.346	1.948	2.433	1.628	1.458	1.45
SRO9	0.0	-2.949	-3.343	-2.957	-1.134	0.0	0.0
RRP43	0.0	0.0	-1.251	0.0	0.0	0.0	0.0
PHO87	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MATALPHA2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YCR041W	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YCR043C	0.0	0.0	0.0	-1.129	0.0	0.0	0.0
YCR045C	0	0.0	0.0	0	0	0.0	0.0
MCD1	0.0	0.0	-1.651	-1.407	0.0	0.0	0.0
MED2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPT2	0.0	0.0	0.0	1.028	0.0	0.0	0.0
YDL009C	0.0	1.434	0.0	0.0	0.0	0.0	0.0
YDL011C	0.0	1.068	0.0	0.0	0.0	0.0	0.0
SLX5	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BUG1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DUN1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
